Open time,Open,High,Low,Close,Volume
2024-05-01 09:00:00,0.006898,0.008589,0.005807,0.007752,38420989431.0
2024-06-01 09:00:00,0.007753,0.008098,0.003479,0.004825,641395164827.0
2024-07-01 09:00:00,0.004824,0.00788,0.002916,0.005318,1033824854476.0
2024-08-01 09:00:00,0.005318,0.005402,0.002872,0.003577,525110389666.0
2024-09-01 09:00:00,0.003577,0.007167,0.003246,0.0058811,602693575299.0
2024-10-01 09:00:00,0.00588,0.01345,0.0046715,0.0086147,1112016111653.0
2024-11-01 09:00:00,0.0086148,0.0109382,0.0064849,0.0080529,708643263973.0
2024-12-01 09:00:00,0.008054,0.014489,0.00682,0.0090829,769221761153.0
2025-01-01 09:00:00,0.0090827,0.01074,0.0047068,0.0057101,324970126826.0
2025-02-01 09:00:00,0.0057106,0.0057273,0.0028247,0.0034711,390220243749.0
2025-03-01 09:00:00,0.0034706,0.0037126,0.0018398,0.0019412,371962841267.0
2025-04-01 09:00:00,0.0019412,0.0059638,0.0013588,0.004539,724497181424.0
2025-05-01 09:00:00,0.0045386,0.0065824,0.0039032,0.0042944,659904261063.0
2025-06-01 09:00:00,0.0042939,0.0046583,0.0028992,0.003671,248861328679.0
2025-07-01 09:00:00,0.0036715,0.00698,0.0033123,0.004579,531866450205.0
2025-08-01 09:00:00,0.0045786,0.0052938,0.003766,0.0038627,198241644776.0
2025-09-01 09:00:00,0.0038622,0.0046916,0.003211,0.0034819,148314792358.0
2025-10-01 09:00:00,0.0034818,0.0039621,0.0008881,0.0021507,221411455218.0
2025-11-01 09:00:00,0.0021507,0.0027288,0.0013175,0.0020153,877761816483.0
2025-12-01 09:00:00,0.0020153,0.00285,0.0015859,0.001615,732586721293.0
2026-01-01 09:00:00,0.001615,0.0022498,0.0010692,0.0012363,253942307558.0
2026-02-01 09:00:00,0.0012363,0.0012967,0.0008742,0.0009855,207593381372.0
