Open time,Open,High,Low,Close,Volume
2024-12-01 09:00:00,4.494,5.8311,3.7881,4.8825,107137701.3
2025-01-01 09:00:00,4.8833,8.685,4.1414,7.0719,289643167.8
2025-02-01 09:00:00,7.0712,7.2495,2.04,2.4614,464955662.4
2025-03-01 09:00:00,2.4614,3.0545,1.4544,1.7013,512670201.5
2025-04-01 09:00:00,1.701,3.1499,1.3844,2.7909,489262271.5
2025-05-01 09:00:00,2.7911,3.8674,2.199,2.4878,293983816.2
2025-06-01 09:00:00,2.4877,2.5764,1.7341,2.1304,456138569.0
2025-07-01 09:00:00,2.1307,3.5402,2.0008,2.7527,326918213.7
2025-08-01 09:00:00,2.7525,4.12,2.4336,3.4524,365802353.9
2025-09-01 09:00:00,3.4525,3.74,2.4954,2.6377,178768454.8
2025-10-01 09:00:00,2.6375,3.065,0.7303,1.6321,205990721.4
2025-11-01 09:00:00,1.6325,1.7258,0.9729,1.0725,286289928.2
2025-12-01 09:00:00,1.0724,1.2874,0.8346,0.8853,168955752.0
2026-01-01 09:00:00,0.8854,1.2764,0.6912,0.7615,163035433.0
2026-02-01 09:00:00,0.7611,0.7724,0.4953,0.608,337193625.9
