Open time,Open,High,Low,Close,Volume
2024-11-01 09:00:00,0.43052,2.51311,0.328,1.18803,28167047274.0
2024-12-01 09:00:00,1.18801,1.588,0.58479,0.67332,25450863282.0
2025-01-01 09:00:00,0.67335,0.80473,0.22834,0.25157,32283160516.0
2025-02-01 09:00:00,0.25154,0.30947,0.13305,0.26158,55420241008.0
2025-03-01 09:00:00,0.26155,0.26488,0.14445,0.181,61994623180.0
2025-04-01 09:00:00,0.18099,0.19869,0.11807,0.17768,21193624324.0
2025-05-01 09:00:00,0.17766,0.4887,0.1447,0.26077,32494822097.0
2025-06-01 09:00:00,0.26078,0.30583,0.18142,0.23008,15705879212.0
2025-07-01 09:00:00,0.23008,0.341,0.2085,0.2325,20863424622.0
2025-08-01 09:00:00,0.23252,0.26934,0.19751,0.2072,9942721227.0
2025-09-01 09:00:00,0.20718,0.28265,0.18762,0.20113,7446682674.0
2025-10-01 09:00:00,0.20114,0.23164,0.06504,0.12486,8260217355.0
2025-11-01 09:00:00,0.12487,0.1326,0.07545,0.08924,8266888653.0
2025-12-01 09:00:00,0.08924,0.09763,0.06616,0.06872,6360026937.0
2026-01-01 09:00:00,0.06873,0.10608,0.05106,0.05722,6788075520.0
2026-02-01 09:00:00,0.05724,0.05932,0.04025,0.0447,4822637492.0
