Open time,Open,High,Low,Close,Volume
2025-05-01 09:00:00,2.11,2.248,1.888,2.006,29812878.9
2025-06-01 09:00:00,2.005,2.02,0.188,0.204,9568763199.1
2025-07-01 09:00:00,0.204,0.2336,0.1438,0.1507,2253687636.8
2025-08-01 09:00:00,0.1507,0.3669,0.1376,0.1982,4579004082.2
2025-09-01 09:00:00,0.1982,0.26,0.1215,0.1269,1204435287.3
2025-10-01 09:00:00,0.1269,0.1445,0.0219,0.06304,1707435277.2
2025-11-01 09:00:00,0.06306,0.08727,0.04266,0.0476,3103320368.2
2025-12-01 09:00:00,0.04757,0.05038,0.03589,0.0385,777991928.7
2026-01-01 09:00:00,0.0385,0.04929,0.02806,0.03103,996386794.7
2026-02-01 09:00:00,0.03103,0.0324,0.02051,0.02574,1246994496.0
