Open time,Open,High,Low,Close,Volume
2020-12-01 09:00:00,0.1378,0.15012,0.0584,0.07896,2392340268.0
2021-01-01 09:00:00,0.07904,0.17,0.07437,0.13421,2480987299.0
2021-02-01 09:00:00,0.13422,0.401,0.12966,0.20923,2506824214.0
2021-03-01 09:00:00,0.20945,1.25214,0.20701,0.75172,4607404381.0
2021-04-01 09:00:00,0.75212,0.85,0.40087,0.67001,2822052135.0
2021-05-01 09:00:00,0.67035,0.74157,0.20128,0.45422,4711421877.0
2021-06-01 09:00:00,0.45443,0.46259,0.17603,0.23934,3438672743.0
2021-07-01 09:00:00,0.23926,0.278,0.1673,0.25613,3597429381.0
2021-08-01 09:00:00,0.25618,0.43446,0.23707,0.40407,6249078125.0
2021-09-01 09:00:00,0.40406,0.502,0.26462,0.29628,5523642657.0
2021-10-01 09:00:00,0.29625,0.48923,0.27,0.34187,5588654828.0
2021-11-01 09:00:00,0.3419,0.42807,0.30059,0.31716,5951619688.0
2021-12-01 09:00:00,0.31728,0.34163,0.17,0.20218,4794196621.0
2022-01-01 09:00:00,0.20218,0.21915,0.0925,0.11329,7209293806.0
2022-02-01 09:00:00,0.11327,0.17623,0.10181,0.13015,12207550874.0
2022-03-01 09:00:00,0.13011,0.33215,0.10743,0.24223,9611586896.0
2022-04-01 09:00:00,0.24217,0.3139,0.1396,0.1489,11628871343.0
2022-05-01 09:00:00,0.1489,0.16305,0.05854,0.07139,13125661109.0
2022-06-01 09:00:00,0.0714,0.08383,0.04398,0.04759,17776240418.0
2022-07-01 09:00:00,0.04761,0.06423,0.03859,0.05864,12941476750.0
2022-08-01 09:00:00,0.05865,0.07913,0.04467,0.04844,10474372505.0
2022-09-01 09:00:00,0.04843,0.05321,0.03383,0.03917,9539287493.0
2022-10-01 09:00:00,0.03917,0.04049,0.03114,0.03742,6965211065.0
2022-11-01 09:00:00,0.03742,0.04475,0.0234,0.02785,12049732430.0
2022-12-01 09:00:00,0.02784,0.02842,0.01957,0.01987,7079447639.0
2023-01-01 09:00:00,0.01987,0.03887,0.01969,0.03458,14906738055.0
2023-02-01 09:00:00,0.0346,0.0677,0.03278,0.04727,40213107792.0
2023-03-01 09:00:00,0.04729,0.05053,0.03339,0.04104,14469866580.0
2023-04-01 09:00:00,0.04103,0.0543,0.03729,0.03789,11947788914.0
2023-05-01 09:00:00,0.03788,0.03847,0.02949,0.03275,5527229812.0
2023-06-01 09:00:00,0.03275,0.03509,0.0215,0.02812,11636886663.0
2023-07-01 09:00:00,0.02812,0.03026,0.02482,0.02734,8555648795.0
2023-08-01 09:00:00,0.02735,0.02907,0.01881,0.02167,8808719651.0
2023-09-01 09:00:00,0.02168,0.02468,0.01991,0.0222,7984610777.0
2023-10-01 09:00:00,0.02221,0.02711,0.01944,0.0255,7807072024.0
2023-11-01 09:00:00,0.0255,0.06943,0.02478,0.04247,66388429527.0
2023-12-01 09:00:00,0.04246,0.0912,0.03613,0.06819,27725014622.0
2024-01-01 09:00:00,0.0682,0.10666,0.06304,0.07224,21942437764.0
2024-02-01 09:00:00,0.07222,0.11364,0.06943,0.09716,6416161196.0
2024-03-01 09:00:00,0.09717,0.136,0.07361,0.11997,10095408916.0
2024-04-01 09:00:00,0.11995,0.12987,0.07115,0.07569,5695865245.0
2024-05-01 09:00:00,0.07567,0.09647,0.06606,0.08,4141044484.0
2024-06-01 09:00:00,0.08001,0.08166,0.04784,0.0512,4359461190.0
2024-07-01 09:00:00,0.05121,0.0553,0.03528,0.04898,4859490115.0
2024-08-01 09:00:00,0.04898,0.05602,0.02949,0.03089,10078488047.0
2024-09-01 09:00:00,0.03089,0.04762,0.02815,0.03962,5146847908.0
2024-10-01 09:00:00,0.0396,0.04449,0.03239,0.03473,5347066740.0
2024-11-01 09:00:00,0.03474,0.08601,0.02965,0.08027,15627294220.0
2024-12-01 09:00:00,0.08026,0.08574,0.04197,0.04752,7530847266.0
2025-01-01 09:00:00,0.04753,0.06699,0.03882,0.05366,24610948417.0
2025-02-01 09:00:00,0.05365,0.05566,0.03004,0.0324,10171443601.0
2025-03-01 09:00:00,0.0324,0.03467,0.02212,0.02233,6408639469.0
2025-04-01 09:00:00,0.02234,0.0282,0.01632,0.02337,11673482686.0
2025-05-01 09:00:00,0.02336,0.02849,0.01981,0.02101,5480524198.0
2025-06-01 09:00:00,0.02102,0.02331,0.01575,0.01854,3476752317.0
2025-07-01 09:00:00,0.01855,0.02749,0.01636,0.01982,12256028057.0
2025-08-01 09:00:00,0.01981,0.054,0.01835,0.03107,139957481044.0
2025-09-01 09:00:00,0.03106,0.03257,0.02198,0.02456,33195451208.0
2025-10-01 09:00:00,0.02456,0.02592,0.00544,0.01786,22817801585.0
2025-11-01 09:00:00,0.01786,0.02073,0.01259,0.01359,19292703870.0
2025-12-01 09:00:00,0.01359,0.01361,0.00938,0.00967,7017729198.0
2026-01-01 09:00:00,0.00967,0.01226,0.00704,0.00799,12989326822.0
2026-02-01 09:00:00,0.00798,0.00834,0.00547,0.00665,15128100482.0
