Open time,Open,High,Low,Close,Volume
2022-04-01 09:00:00,0.5898,0.64956,0.33721,0.34761,1828518499.0
2022-05-01 09:00:00,0.34763,0.39096,0.14615,0.17577,2598771472.0
2022-06-01 09:00:00,0.17585,0.24493,0.10064,0.16665,8115626252.0
2022-07-01 09:00:00,0.16661,0.25237,0.14715,0.21663,4411953148.0
2022-08-01 09:00:00,0.21663,0.275,0.13691,0.14966,4613472072.0
2022-09-01 09:00:00,0.14964,0.17381,0.12903,0.13599,2110537024.0
2022-10-01 09:00:00,0.136,0.19075,0.12926,0.17442,6853587394.0
2022-11-01 09:00:00,0.17442,0.19728,0.10141,0.12639,3746922854.0
2022-12-01 09:00:00,0.12639,0.14088,0.10953,0.11977,3902407733.0
2023-01-01 09:00:00,0.1198,0.22793,0.1198,0.17942,7819977802.0
2023-02-01 09:00:00,0.17954,0.2865,0.16909,0.20732,6203739245.0
2023-03-01 09:00:00,0.20734,0.24028,0.148,0.2149,3637312178.0
2023-04-01 09:00:00,0.2149,0.34964,0.2,0.26133,9265539261.0
2023-05-01 09:00:00,0.26134,0.31864,0.2033,0.22212,7206072794.0
2023-06-01 09:00:00,0.22214,0.24895,0.14963,0.2314,4607412740.0
2023-07-01 09:00:00,0.23142,0.26611,0.19224,0.20004,3579902270.0
2023-08-01 09:00:00,0.20005,0.20581,0.14198,0.16736,3695827408.0
2023-09-01 09:00:00,0.16737,0.17741,0.14502,0.17303,2194514341.0
2023-10-01 09:00:00,0.17302,0.23318,0.16245,0.21398,2211758515.0
2023-11-01 09:00:00,0.21397,0.2966,0.20314,0.21479,3032889823.0
2023-12-01 09:00:00,0.21478,0.52388,0.21287,0.39575,6796262510.0
2024-01-01 09:00:00,0.39573,0.47428,0.3022,0.34524,3119878511.0
2024-02-01 09:00:00,0.3453,0.57342,0.33073,0.5208,1818606470.0
2024-03-01 09:00:00,0.5208,0.64866,0.39349,0.49008,2074328931.0
2024-04-01 09:00:00,0.49008,0.51449,0.2268,0.28807,1945189551.0
2024-05-01 09:00:00,0.28808,0.37056,0.25508,0.32551,1181130729.0
2024-06-01 09:00:00,0.32549,0.36195,0.19054,0.21507,1193447525.0
2024-07-01 09:00:00,0.21504,0.22074,0.153,0.17766,1221550019.0
2024-08-01 09:00:00,0.17768,0.18742,0.10797,0.14842,1356736233.0
2024-09-01 09:00:00,0.14842,0.20478,0.131,0.20175,1917937980.0
2024-10-01 09:00:00,0.20174,0.23668,0.15533,0.18901,3527043540.0
2024-11-01 09:00:00,0.189,0.29346,0.15121,0.28733,3401270664.0
2024-12-01 09:00:00,0.28731,0.385,0.17918,0.20786,2060059857.0
2025-01-01 09:00:00,0.20788,0.26116,0.14708,0.16423,1544882708.0
2025-02-01 09:00:00,0.16425,0.16671,0.0888,0.11151,1642137953.0
2025-03-01 09:00:00,0.11152,0.12068,0.07249,0.07449,2120821098.0
2025-04-01 09:00:00,0.0745,0.07876,0.0538,0.07497,2552193450.0
2025-05-01 09:00:00,0.07496,0.10342,0.06376,0.07521,2641015704.0
2025-06-01 09:00:00,0.07517,0.0899,0.05396,0.06802,1623829741.0
2025-07-01 09:00:00,0.06802,0.09515,0.06289,0.06916,2404519527.0
2025-08-01 09:00:00,0.06917,0.08686,0.06464,0.06778,1822706932.0
2025-09-01 09:00:00,0.06777,0.07995,0.05837,0.06551,3408190626.0
2025-10-01 09:00:00,0.06552,0.07709,0.01239,0.0374,3211587326.0
2025-11-01 09:00:00,0.0374,0.03994,0.0236,0.02589,2719902094.0
2025-12-01 09:00:00,0.02588,0.02953,0.02156,0.02863,5540265348.0
2026-01-01 09:00:00,0.02863,0.03479,0.01804,0.02036,4714465684.0
2026-02-01 09:00:00,0.02035,0.02053,0.01411,0.0166,5254366659.0
