Open time,Open,High,Low,Close,Volume
2020-07-01 09:00:00,1.3775,1.765,1.352,1.5841,110903426.5
2020-08-01 09:00:00,1.5845,10.0,1.39,5.1276,703181900.2
2020-09-01 09:00:00,5.1269,5.249,2.4873,4.0204,318136626.3
2020-10-01 09:00:00,4.0212,4.3956,2.7572,2.9222,176568959.8
2020-11-01 09:00:00,2.9214,5.1975,2.622,3.9534,258493446.9
2020-12-01 09:00:00,3.9533,4.3927,1.9465,2.4745,179925820.9
2021-01-01 09:00:00,2.4737,4.4507,2.4401,3.5342,393293069.7
2021-02-01 09:00:00,3.5317,8.0,3.3898,4.2692,429514652.8
2021-03-01 09:00:00,4.2661,8.4062,4.2047,7.9125,260719446.7
2021-04-01 09:00:00,7.9162,11.3609,5.5763,7.7564,345189052.9
2021-05-01 09:00:00,7.7573,15.3916,3.3696,6.594,461302547.4
2021-06-01 09:00:00,6.5963,7.0894,2.8901,4.3723,229472540.3
2021-07-01 09:00:00,4.3736,4.8691,3.0358,4.4597,217236965.0
2021-08-01 09:00:00,4.4606,7.3273,4.06,6.3306,366893883.7
2021-09-01 09:00:00,6.3311,12.4667,6.1501,12.4475,993134555.4
2021-10-01 09:00:00,12.4432,18.2144,11.321,13.3973,681303837.6
2021-11-01 09:00:00,13.397,20.1726,7.447,8.645,956714222.0
2021-12-01 09:00:00,8.646,8.763,4.613,5.869,377431457.0
2022-01-01 09:00:00,5.868,6.94,3.683,5.013,401483290.6
2022-02-01 09:00:00,5.013,5.63,3.32,4.229,222825796.9
2022-03-01 09:00:00,4.228,6.094,3.577,5.499,394655628.6
2022-04-01 09:00:00,5.499,6.276,3.453,3.604,221727931.4
2022-05-01 09:00:00,3.604,4.288,1.905,2.753,452294456.2
2022-06-01 09:00:00,2.754,2.866,1.584,1.849,360716110.5
2022-07-01 09:00:00,1.849,2.44,1.59,2.201,342058840.2
2022-08-01 09:00:00,2.201,2.518,1.692,1.794,276936907.1
2022-09-01 09:00:00,1.793,2.116,1.61,1.725,267535789.4
2022-10-01 09:00:00,1.726,1.755,1.431,1.653,205499745.6
2022-11-01 09:00:00,1.653,1.837,1.024,1.256,353701204.2
2022-12-01 09:00:00,1.255,1.26,0.944,1.029,252260715.0
2023-01-01 09:00:00,1.028,1.561,1.01,1.399,442024050.7
2023-02-01 09:00:00,1.399,2.075,1.334,1.673,439871102.5
2023-03-01 09:00:00,1.674,2.374,1.184,1.574,1790379465.6
2023-04-01 09:00:00,1.575,1.603,0.996,1.046,1297034944.4
2023-05-01 09:00:00,1.047,1.131,0.71,0.748,1767116621.8
2023-06-01 09:00:00,0.749,0.8749,0.453,0.6576,2223585733.0
2023-07-01 09:00:00,0.6576,0.7156,0.5532,0.5866,885453782.0
2023-08-01 09:00:00,0.5866,0.601,0.3914,0.4751,935450753.2
2023-09-01 09:00:00,0.4751,0.5367,0.4133,0.5015,1115779034.9
2023-10-01 09:00:00,0.5016,0.5866,0.4205,0.5632,800565441.6
2023-11-01 09:00:00,0.5633,0.813,0.5373,0.6331,815947443.9
2023-12-01 09:00:00,0.6332,1.0266,0.6251,0.8294,1151965663.7
2024-01-01 09:00:00,0.8294,0.897,0.6,0.6273,758802069.8
2024-02-01 09:00:00,0.6273,0.9535,0.6003,0.8789,650631223.2
2024-03-01 09:00:00,0.879,1.4293,0.872,1.1215,952552583.6
2024-04-01 09:00:00,1.1216,1.1314,0.5022,0.6033,595573997.6
2024-05-01 09:00:00,0.6034,0.7731,0.5611,0.7173,382967862.3
2024-06-01 09:00:00,0.7172,0.7215,0.2999,0.3475,2002017809.2
2024-07-01 09:00:00,0.3474,0.3511,0.2365,0.2491,717753592.8
2024-08-01 09:00:00,0.2489,0.273,0.1678,0.2113,710961070.8
2024-09-01 09:00:00,0.2113,0.3443,0.1897,0.2801,2754701555.4
2024-10-01 09:00:00,0.2801,0.3264,0.2225,0.2346,923294821.3
2024-11-01 09:00:00,0.2347,0.5128,0.2054,0.4881,1069125322.3
2024-12-01 09:00:00,0.4881,0.6599,0.3013,0.3236,801430163.5
2025-01-01 09:00:00,0.3235,0.5031,0.2797,0.291,462699481.1
2025-02-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-03-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-04-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-05-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-06-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-07-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-08-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-09-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-10-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-11-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2025-12-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2026-01-01 09:00:00,0.291,0.291,0.291,0.291,0.0
2026-02-01 09:00:00,0.291,0.291,0.291,0.291,0.0
