Open time,Open,High,Low,Close,Volume
2024-12-01 09:00:00,0.7784,1.65,0.7784,0.9024,11509714514.0
2025-01-01 09:00:00,0.9024,1.0688,0.2761,0.385,17673540819.0
2025-02-01 09:00:00,0.385,0.3973,0.1769,0.2345,11736895870.0
2025-03-01 09:00:00,0.2345,0.2599,0.1187,0.122,4899626296.0
2025-04-01 09:00:00,0.1221,0.195,0.1057,0.1267,16148528856.0
2025-05-01 09:00:00,0.1266,0.1772,0.0942,0.102,8063629961.0
2025-06-01 09:00:00,0.1019,0.1218,0.0592,0.0657,7298530282.0
2025-07-01 09:00:00,0.0657,0.129,0.0606,0.0736,16433002699.0
2025-08-01 09:00:00,0.0736,0.08715,0.06142,0.06342,11797581285.0
2025-09-01 09:00:00,0.06342,0.0732,0.04744,0.04975,8155900014.0
2025-10-01 09:00:00,0.04976,0.05645,0.00775,0.02902,8033477091.0
2025-11-01 09:00:00,0.02902,0.04,0.02333,0.02636,16363218733.0
2025-12-01 09:00:00,0.02636,0.03061,0.02195,0.02448,10388383414.0
2026-01-01 09:00:00,0.02449,0.03168,0.01605,0.01831,4938915313.0
2026-02-01 09:00:00,0.0183,0.01961,0.01131,0.0126,3824801452.0
