Open time,Open,High,Low,Close,Volume
2025-05-01 09:00:00,0.422,0.44,0.11232,0.12296,3555377375.0
2025-06-01 09:00:00,0.12298,0.16439,0.09855,0.13604,4372265802.0
2025-07-01 09:00:00,0.13601,0.2004,0.08899,0.11576,3855145676.0
2025-08-01 09:00:00,0.11575,0.158,0.10196,0.10586,1410156001.0
2025-09-01 09:00:00,0.10579,0.19057,0.09936,0.11238,1048293431.0
2025-10-01 09:00:00,0.11251,0.15099,0.081,0.08772,1587099728.0
2025-11-01 09:00:00,0.08769,0.09803,0.05393,0.05713,1466992865.0
2025-12-01 09:00:00,0.0572,0.05992,0.032,0.0332,270927185.0
2026-01-01 09:00:00,0.0332,0.0332,0.0332,0.0332,0.0
2026-02-01 09:00:00,0.0332,0.0332,0.0332,0.0332,0.0
