Open time,Open,High,Low,Close,Volume
2020-01-01 09:00:00,0.06471,0.07372,0.05481,0.0608,2312011669.0
2020-02-01 09:00:00,0.06077,0.08949,0.05574,0.05703,3999268399.0
2020-03-01 09:00:00,0.057,0.06166,0.026,0.04069,5038380361.0
2020-04-01 09:00:00,0.04066,0.07474,0.03895,0.06748,6222376094.0
2020-05-01 09:00:00,0.06754,0.07748,0.05719,0.07061,6111082787.0
2020-06-01 09:00:00,0.07055,0.08653,0.05754,0.06682,5238006841.0
2020-07-01 09:00:00,0.06683,0.1077,0.06486,0.09704,19547863446.0
2020-08-01 09:00:00,0.09704,0.11997,0.08734,0.0969,10015348015.0
2020-09-01 09:00:00,0.0969,0.10118,0.06672,0.0749,5169015012.0
2020-10-01 09:00:00,0.07489,0.08827,0.06878,0.07772,5152837556.0
2020-11-01 09:00:00,0.0777,0.23267,0.07257,0.20318,27025510613.0
2020-12-01 09:00:00,0.20326,0.2096,0.11024,0.12779,21452314300.0
2021-01-01 09:00:00,0.12777,0.418,0.12409,0.30751,37260606758.0
2021-02-01 09:00:00,0.30749,0.60982,0.2926,0.40594,23810532028.0
2021-03-01 09:00:00,0.40598,0.43968,0.34079,0.4061,11023882652.0
2021-04-01 09:00:00,0.40611,0.69589,0.35977,0.53069,23781460562.0
2021-05-01 09:00:00,0.53071,0.79943,0.214,0.4023,28507216090.0
2021-06-01 09:00:00,0.40234,0.4491,0.19873,0.28422,13907208460.0
2021-07-01 09:00:00,0.28423,0.28999,0.19722,0.28462,14015041222.0
2021-08-01 09:00:00,0.28466,0.41076,0.26405,0.33968,16491938440.0
2021-09-01 09:00:00,0.33968,0.43236,0.25471,0.27879,14093346828.0
2021-10-01 09:00:00,0.27883,0.42157,0.27532,0.37299,17596437947.0
2021-11-01 09:00:00,0.37304,0.44221,0.29943,0.33624,12483960438.0
2021-12-01 09:00:00,0.33625,0.36698,0.2147,0.26625,14410589092.0
2022-01-01 09:00:00,0.26636,0.29755,0.16743,0.19942,13289177755.0
2022-02-01 09:00:00,0.19938,0.25677,0.16139,0.19739,10165022225.0
2022-03-01 09:00:00,0.19738,0.2414,0.16633,0.22841,9306880217.0
2022-04-01 09:00:00,0.22842,0.2384,0.16641,0.16877,7268095677.0
2022-05-01 09:00:00,0.16875,0.18753,0.10404,0.15054,11103140857.0
2022-06-01 09:00:00,0.15054,0.15097,0.1,0.11219,10983708747.0
2022-07-01 09:00:00,0.11221,0.12525,0.09878,0.11753,10145927064.0
2022-08-01 09:00:00,0.11748,0.13849,0.10025,0.10425,9954124407.0
2022-09-01 09:00:00,0.10425,0.13293,0.09815,0.1146,17135693559.0
2022-10-01 09:00:00,0.11461,0.12966,0.10668,0.11114,18737745072.0
2022-11-01 09:00:00,0.11114,0.1166,0.07913,0.08979,12181948177.0
2022-12-01 09:00:00,0.08978,0.09006,0.07018,0.07105,6935285940.0
2023-01-01 09:00:00,0.07105,0.09622,0.07064,0.09065,12110131698.0
2023-02-01 09:00:00,0.09062,0.09785,0.08151,0.08711,10204259296.0
2023-03-01 09:00:00,0.0871,0.11284,0.07416,0.11211,19445577366.0
2023-04-01 09:00:00,0.11211,0.11451,0.08929,0.09434,9512937206.0
2023-05-01 09:00:00,0.09435,0.09466,0.08518,0.09254,8150301362.0
2023-06-01 09:00:00,0.09253,0.11819,0.0751,0.11062,17249855573.0
2023-07-01 09:00:00,0.11061,0.20152,0.09482,0.14996,81165111484.0
2023-08-01 09:00:00,0.14996,0.15455,0.1029,0.11482,23200796644.0
2023-09-01 09:00:00,0.11482,0.13475,0.11066,0.11219,18763032117.0
2023-10-01 09:00:00,0.11219,0.125,0.10083,0.1212,11419642443.0
2023-11-01 09:00:00,0.1212,0.13792,0.10769,0.11833,10632339967.0
2023-12-01 09:00:00,0.11832,0.13862,0.11202,0.1291,9809018625.0
2024-01-01 09:00:00,0.12911,0.13344,0.10536,0.10987,8382665691.0
2024-02-01 09:00:00,0.10986,0.12856,0.10686,0.12217,8819533370.0
2024-03-01 09:00:00,0.12217,0.16296,0.11373,0.14135,21300667337.0
2024-04-01 09:00:00,0.14135,0.1428,0.08875,0.10768,12386670358.0
2024-05-01 09:00:00,0.10767,0.11417,0.10088,0.10631,6928559137.0
2024-06-01 09:00:00,0.10631,0.10768,0.08381,0.09116,5823512588.0
2024-07-01 09:00:00,0.09117,0.11242,0.07653,0.10046,12209362763.0
2024-08-01 09:00:00,0.10045,0.10439,0.07566,0.0925,12782397703.0
2024-09-01 09:00:00,0.09251,0.10384,0.0853,0.09838,6659514027.0
2024-10-01 09:00:00,0.09838,0.10075,0.088,0.0924,6319597051.0
2024-11-01 09:00:00,0.0924,0.63661,0.08921,0.52519,80521488512.0
2024-12-01 09:00:00,0.52515,0.60655,0.31232,0.33255,33732453590.0
2025-01-01 09:00:00,0.33255,0.51479,0.33188,0.41404,31130105848.0
2025-02-01 09:00:00,0.41403,0.42051,0.25231,0.28622,12355990338.0
2025-03-01 09:00:00,0.28622,0.37549,0.22652,0.26373,12790317033.0
2025-04-01 09:00:00,0.26373,0.29725,0.19987,0.27088,8728890834.0
2025-05-01 09:00:00,0.27089,0.33471,0.25168,0.26384,8915241450.0
2025-06-01 09:00:00,0.26385,0.28567,0.21642,0.23789,6282701692.0
2025-07-01 09:00:00,0.23789,0.52099,0.22272,0.40092,30795592010.0
