Open time,Open,High,Low,Close,Volume
2022-10-01 09:00:00,174.4,188.0,158.0,166.52,3037168.1
2022-11-01 09:00:00,166.61,168.0,94.13,123.67,5672225.5
2022-12-01 09:00:00,123.66,133.45,101.26,105.25,4296316.1
2023-01-01 09:00:00,105.25,163.0,104.33,141.91,4030653.4
2023-02-01 09:00:00,141.94,151.59,124.06,126.38,2458894.5
2023-03-01 09:00:00,126.4,134.51,105.8,124.89,3009273.4
2023-04-01 09:00:00,124.89,128.14,106.0,115.13,2762814.9
2023-05-01 09:00:00,115.13,117.99,96.41,116.6,2375088.3
2023-06-01 09:00:00,116.6,119.82,94.25,107.77,6335192.2
2023-07-01 09:00:00,107.75,114.2,98.73,109.32,3264537.4
2023-08-01 09:00:00,109.32,110.03,86.64,99.58,2319067.1
2023-09-01 09:00:00,99.59,101.49,84.54,90.24,1725985.1
2023-10-01 09:00:00,90.23,110.05,83.8,103.36,2507816.3
2023-11-01 09:00:00,103.37,112.57,94.46,100.19,2766745.1
2023-12-01 09:00:00,100.19,154.21,98.59,137.97,4170931.2
2024-01-01 09:00:00,137.95,145.26,100.19,102.63,2821949.3
2024-02-01 09:00:00,102.63,116.84,99.49,115.22,2680960.2
2024-03-01 09:00:00,115.22,149.66,102.5,132.43,6431969.6
2024-04-01 09:00:00,132.43,133.62,79.16,99.58,3539796.7
2024-05-01 09:00:00,99.54,106.73,89.13,90.59,2341715.7
2024-06-01 09:00:00,90.59,92.95,69.66,77.23,2909294.3
2024-07-01 09:00:00,77.26,81.57,63.11,68.78,2466190.8
2024-08-01 09:00:00,68.8,72.16,50.08,62.35,2731216.3
2024-09-01 09:00:00,62.35,80.83,55.79,72.96,3967595.9
2024-10-01 09:00:00,72.96,74.59,56.79,59.13,2639330.3
2024-11-01 09:00:00,59.14,108.78,54.34,99.39,7706975.8
2024-12-01 09:00:00,99.39,171.99,94.62,106.36,8151439.5
2025-01-01 09:00:00,106.37,123.66,95.7,112.02,5319920.7
2025-02-01 09:00:00,112.04,114.5,72.28,96.24,4539302.0
2025-03-01 09:00:00,96.24,101.25,66.51,68.61,3428887.4
2025-04-01 09:00:00,68.61,77.61,58.28,75.0,2691437.1
2025-05-01 09:00:00,74.98,119.84,74.98,107.8,4218775.2
2025-06-01 09:00:00,107.79,128.0,85.42,107.21,2745011.6
2025-07-01 09:00:00,107.21,135.63,102.35,115.45,2716775.3
2025-08-01 09:00:00,115.45,118.09,100.28,103.54,2139607.8
2025-09-01 09:00:00,103.53,105.99,84.46,100.87,3005621.7
2025-10-01 09:00:00,100.86,110.24,65.0,79.8,3125382.3
2025-11-01 09:00:00,79.81,108.0,68.55,101.75,5662924.3
2025-12-01 09:00:00,101.77,103.24,68.79,69.47,3483166.3
2026-01-01 09:00:00,69.47,87.88,63.22,68.89,3214314.0
2026-02-01 09:00:00,68.89,76.06,53.27,63.65,2592805.8
