Open time,Open,High,Low,Close,Volume
2024-08-01 09:00:00,0.039,0.05472,0.03423,0.04356,40715426069.0
2024-09-01 09:00:00,0.04356,0.05495,0.03991,0.04604,36469200951.0
2024-10-01 09:00:00,0.04604,0.0545,0.02501,0.02611,46539212801.0
2024-11-01 09:00:00,0.02611,0.04397,0.0248,0.04262,18164487480.0
2024-12-01 09:00:00,0.04262,0.05616,0.02832,0.03182,13130506887.0
2025-01-01 09:00:00,0.03181,0.03542,0.02371,0.02716,9260980325.0
2025-02-01 09:00:00,0.02717,0.02781,0.01526,0.01895,12757875131.0
2025-03-01 09:00:00,0.01896,0.02679,0.00853,0.02473,91731801802.0
2025-04-01 09:00:00,0.02472,0.03066,0.00248,0.00293,135408193151.0
2025-05-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2025-06-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2025-07-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2025-08-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2025-09-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2025-10-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2025-11-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2025-12-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2026-01-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
2026-02-01 09:00:00,0.00293,0.00293,0.00293,0.00293,0.0
