Open time,Open,High,Low,Close,Volume
2023-08-01 09:00:00,0.255,0.757,0.1704,0.2488,25518420744.0
2023-09-01 09:00:00,0.2489,0.2659,0.1804,0.2468,6210722441.0
2023-10-01 09:00:00,0.2468,0.3087,0.2117,0.2722,7690366619.0
2023-11-01 09:00:00,0.2723,0.4554,0.2557,0.3833,4921495640.0
2023-12-01 09:00:00,0.3833,0.5395,0.3027,0.4261,3624624076.0
2024-01-01 09:00:00,0.4261,0.6396,0.3541,0.4435,3870244143.0
2024-02-01 09:00:00,0.4433,0.6924,0.409,0.6651,1264950610.0
2024-03-01 09:00:00,0.6653,1.7809,0.4758,1.6837,6157440070.0
2024-04-01 09:00:00,1.6836,1.7155,0.7123,0.7714,4192016858.0
2024-05-01 09:00:00,0.7714,1.0818,0.694,0.9543,1645431494.0
2024-06-01 09:00:00,0.9544,1.1656,0.5254,0.5866,1259838958.0
2024-07-01 09:00:00,0.5867,0.611,0.3605,0.4481,1715127400.0
2024-08-01 09:00:00,0.4482,0.5058,0.2519,0.3756,2282276392.0
2024-09-01 09:00:00,0.3755,0.5462,0.3277,0.4752,1395429154.0
2024-10-01 09:00:00,0.4753,0.585,0.3981,0.4725,1657270224.0
2024-11-01 09:00:00,0.4726,0.719,0.3763,0.6967,1986758731.0
2024-12-01 09:00:00,0.6968,0.8592,0.4279,0.4899,1356908331.0
2025-01-01 09:00:00,0.4899,0.5654,0.2966,0.3333,930776255.0
2025-02-01 09:00:00,0.3333,0.3408,0.1785,0.2319,946212933.0
2025-03-01 09:00:00,0.232,0.328,0.1633,0.1849,1742846581.0
2025-04-01 09:00:00,0.1849,0.2144,0.1348,0.2091,1229159859.0
2025-05-01 09:00:00,0.2091,0.2551,0.1724,0.1862,1290788684.0
2025-06-01 09:00:00,0.1863,0.2023,0.1248,0.1526,895608673.0
2025-07-01 09:00:00,0.1526,0.2062,0.14,0.1529,1096487122.0
2025-08-01 09:00:00,0.1529,0.1835,0.1433,0.1554,1453744269.0
2025-09-01 09:00:00,0.1554,0.2694,0.1402,0.1642,5165057010.0
2025-10-01 09:00:00,0.1642,0.297,0.0437,0.1181,6011629822.0
2025-11-01 09:00:00,0.1181,0.1249,0.0806,0.0824,2998262475.0
2025-12-01 09:00:00,0.0824,0.08376,0.05632,0.06419,3167840208.0
2026-01-01 09:00:00,0.0642,0.08124,0.03999,0.04467,2626397919.0
2026-02-01 09:00:00,0.04467,0.05168,0.0325,0.03832,9952006209.0
