Open time,Open,High,Low,Close,Volume
2025-10-01 09:00:00,0.46,0.855,0.26528,0.3053,7031948521.0
2025-11-01 09:00:00,0.3053,0.3587,0.0913,0.1001,2709630731.0
2025-12-01 09:00:00,0.1001,0.1519,0.0831,0.1049,5153185630.0
2026-01-01 09:00:00,0.1049,0.128,0.0575,0.067,686568765.0
2026-02-01 09:00:00,0.0671,0.0686,0.04084,0.05107,3189374342.0
