Timestamp,Action,Symbol,Side,Price,Amount(Coin),Value(USDT),PnL(USDT),Fee(USDT),Balance(USDT)
2025-07-23 09:04:24,ENTRY,PONKE/USDT,Long,0.16596,1.0,0.16596,0,8.298e-05,592.79187983
2025-07-23 09:04:28,ENTRY,HIPPO/USDT,Long,0.002448,74211.0,181.668528,0,0.09083426,592.67939427
2025-07-23 09:04:33,ENTRY,RDNT/USDT,Long,0.02649,92.0,2.43708,0,0.00121854,592.58103754
2025-07-23 09:04:37,ENTRY,CHILLGUY/USDT,Short,0.08345,1890.0,157.7205,0,0.07886025,592.23016057
2025-07-23 09:04:41,ENTRY,CELO/USDT,Long,0.383,736.6,282.1178,0,0.14105889,590.94029809
2025-07-23 09:04:45,ENTRY,1000X/USDT,Long,0.06607,800.0,52.856,0,0.026428,590.59326556
2025-07-24 09:04:41,ENTRY,ADA/USDT,Long,0.8128,310.0,251.968,0,0.125984,550.75011289
2025-07-24 09:04:45,ENTRY,LUNA2/USDT,Long,0.1703,1563.0,266.1789,0,0.13308945,550.33493122
2025-07-24 09:04:49,ENTRY,CVX/USDT,Short,4.777,68.6,327.7022,0,0.1638511,550.04045445
2025-07-24 09:04:54,ENTRY,NMR/USDT,Long,8.711,8.4,73.1724,0,0.0365862,550.05787871
2025-07-24 09:04:58,ENTRY,MORPHO/USDT,Long,1.8824,173.7,326.97288,0,0.16348644,549.71419369
2025-07-24 09:05:02,ENTRY,SOL/USDT,Long,188.77,0.34,64.1818,0,0.0320909,549.34918725
2025-07-24 09:05:06,ENTRY,1000WHY/USDT,Long,3.41e-05,475250.0,16.206025,0,0.00810301,548.65602657
2025-07-24 09:05:11,ENTRY,ETH/USDT,Long,3616.87,0.018,65.10366,0,0.03255182,548.61815188
2025-07-26 09:04:46,ENTRY,BOME/USDT,Short,0.002105,337230.0,709.86915,0,0.35493457,497.62089214
2025-07-26 09:04:50,ENTRY,FIO/USDT,Short,0.01792,10248.0,183.64416,0,0.09182208,497.46660447
2025-07-27 01:07:27,ENTRY,BOME/USDT,Short,0.002086,135510.0,282.67386,0,0.14133693,496.35291537
2025-07-27 01:07:31,ENTRY,OXT/USDT,Short,0.06122,27.0,1.65294,0,0.00082647,495.87289413
2025-07-27 01:07:35,ENTRY,BANANA/USDT,Short,29.271,3.0,87.813,0,0.0439065,496.12796033
2025-07-27 01:07:40,ENTRY,ARPA/USDT,Short,0.02539,3714.0,94.29846,0,0.04714923,495.91457044
2025-07-27 01:07:44,ENTRY,FIO/USDT,Short,0.01781,5295.0,94.30395,0,0.04715197,495.70663003
2025-07-27 08:50:04,CLOSE_ALL,ARPA/USDT,Short,0.02507,3504.0,87.84528,1.238619,0.04392264,491.27617192
2025-07-27 09:04:44,ENTRY,GLM/USDT,Short,0.28608,33.0,9.44064,0,0.00472032,491.09453908
2025-07-27 09:04:49,ENTRY,BOME/USDT,Long,0.002051,170748.0,350.204148,0,0.17510207,490.83634721
2025-07-27 09:04:53,ENTRY,AXL/USDT,Long,0.4145,19.8,8.2071,0,0.00410355,490.78280732
2025-07-27 09:04:57,ENTRY,FIO/USDT,Long,0.01781,2117.0,37.70377,0,0.01885188,490.65893473
2025-07-28 09:05:41,ENTRY,GLM/USDT,Short,0.32029,197.0,63.09713,0,0.03154856,492.09391417
2025-07-28 09:05:46,ENTRY,BOME/USDT,Short,0.002196,44492.0,97.704432,0,0.04885221,491.02383717
2025-07-28 09:05:50,ENTRY,FIO/USDT,Short,0.01844,4378.0,80.73032,0,0.04036515,490.82586773
2025-07-28 09:05:54,ENTRY,1000XEC/USDT,Short,0.02361,5927.0,139.93647,0,0.06996823,490.85177453
2025-07-30 22:04:39,ENTRY,XVS/USDT,Long,6.204,4.3,26.6772,0,0.0133386,484.09475308
2025-07-30 22:04:42,ENTRY,BSV/USDT,Long,27.2,0.3,8.16,0,0.00408,484.06729177
2025-07-30 22:04:45,ENTRY,STRK/USDT,Long,0.1224,221.2,27.07488,0,0.01353744,484.04541034
2025-07-30 22:04:49,ENTRY,GLM/USDT,Long,0.26899,24.0,6.45576,0,0.00322788,484.02166352
2025-07-30 22:04:52,ENTRY,KOMA/USDT,Long,0.02249,1202.0,27.03298,0,0.01351649,483.94644384
2025-07-30 22:04:56,ENTRY,SEI/USDT,Long,0.3023,89.0,26.9047,0,0.01345235,483.88501306
2025-07-30 22:04:59,ENTRY,YGG/USDT,Long,0.157,171.0,26.847,0,0.0134235,483.86940518
2025-07-30 22:05:04,ENTRY,ID/USDT,Long,0.17053,157.0,26.77321,0,0.0133866,483.4541591
2025-07-30 22:05:08,ENTRY,HOOK/USDT,Long,0.1046,257.4,26.92404,0,0.01346202,483.21486962
2025-07-30 22:05:12,ENTRY,PERP/USDT,Long,0.2721,99.0,26.9379,0,0.01346895,483.15707255
2025-07-30 22:05:15,ENTRY,EGLD/USDT,Long,14.677,1.8,26.4186,0,0.0132093,483.12135563
2025-07-30 22:05:20,ENTRY,DEFI/USDT,Long,804.6,0.001,0.8046,0,0.0004023,483.14411407
2025-07-30 22:05:23,ENTRY,1000LUNC/USDT,Long,0.05887,118.0,6.94666,0,0.00347333,483.11633238
2025-07-30 22:05:26,ENTRY,ADA/USDT,Long,0.7584,35.0,26.544,0,0.013272,483.07219168
2025-07-30 22:05:30,ENTRY,THETA/USDT,Long,0.8157,7.3,5.95461,0,0.0029773,483.05424333
2025-07-30 22:05:33,ENTRY,SOL/USDT,Long,177.3,0.15,26.595,0,0.0132975,483.05345845
2025-07-30 23:04:39,ENTRY,XVS/USDT,Long,6.195,4.6,28.497,0,0.0142485,482.48686145
2025-07-30 23:04:42,ENTRY,BSV/USDT,Long,27.18,1.0,27.18,0,0.01359,482.46588549
2025-07-30 23:04:46,ENTRY,STRK/USDT,Long,0.1213,236.5,28.68745,0,0.01434372,482.45785755
2025-07-30 23:04:49,ENTRY,GLM/USDT,Long,0.26842,106.0,28.45252,0,0.01422626,482.43190823
2025-07-30 23:04:53,ENTRY,SEI/USDT,Long,0.3021,94.0,28.3974,0,0.0141987,482.42850181
2025-07-30 23:04:56,ENTRY,YGG/USDT,Long,0.1576,72.0,11.3472,0,0.0056736,482.42415477
2025-07-30 23:04:59,ENTRY,ID/USDT,Long,0.1714,96.0,16.4544,0,0.0082272,482.39982608
2025-07-30 23:05:03,ENTRY,HOOK/USDT,Long,0.1055,272.3,28.72765,0,0.01436382,482.44275688
2025-07-30 23:05:06,ENTRY,PERP/USDT,Long,0.2736,79.2,21.66912,0,0.01083456,482.38667354
2025-07-30 23:05:10,ENTRY,EGLD/USDT,Long,14.713,1.9,27.9547,0,0.01397735,482.37218101
2025-07-30 23:05:13,ENTRY,AAVE/USDT,Long,274.86,0.1,27.486,0,0.013743,482.36598902
2025-07-30 23:05:16,ENTRY,DEFI/USDT,Long,807.7,0.035,28.2695,0,0.01413475,482.33419076
2025-07-30 23:05:20,ENTRY,1000LUNC/USDT,Long,0.0591,484.0,28.6044,0,0.0143022,482.32291829
2025-07-30 23:05:23,ENTRY,ADA/USDT,Long,0.7609,37.0,28.1533,0,0.01407665,482.30528436
2025-07-30 23:05:27,ENTRY,THETA/USDT,Long,0.8197,28.4,23.27948,0,0.01163974,482.32844369
2025-07-30 23:05:30,ENTRY,SOL/USDT,Long,177.98,0.1,17.798,0,0.008899,482.37526337
2025-07-31 00:04:39,ENTRY,BSV/USDT,Long,27.52,0.1,2.752,0,0.001376,486.43409825
2025-07-31 00:04:43,ENTRY,STRK/USDT,Long,0.1238,173.1,21.42978,0,0.01071489,486.41869753
2025-07-31 00:04:46,ENTRY,KOMA/USDT,Short,0.02329,1321.0,30.76609,0,0.01538304,486.40331449
2025-07-31 00:04:49,ENTRY,LSK/USDT,Short,0.4422,69.0,30.5118,0,0.0152559,486.34305689
2025-07-31 00:04:53,ENTRY,SEI/USDT,Long,0.3086,99.0,30.5514,0,0.0152757,486.31921354
2025-07-31 00:04:56,ENTRY,YGG/USDT,Long,0.1607,79.0,12.6953,0,0.00634765,486.28934884
2025-07-31 00:05:00,ENTRY,ID/USDT,Long,0.17386,13.0,2.26018,0,0.00113009,486.26333917
2025-07-31 00:05:03,ENTRY,HOOK/USDT,Long,0.1073,286.5,30.74145,0,0.01537072,486.28438137
2025-07-31 00:05:06,ENTRY,PERP/USDT,Long,0.2778,110.8,30.78024,0,0.01539012,486.25199013
2025-07-31 00:05:10,ENTRY,EGLD/USDT,Long,14.966,1.5,22.449,0,0.0112245,486.27599259
2025-07-31 00:05:13,ENTRY,AAVE/USDT,Long,278.18,0.1,27.818,0,0.013909,486.23388614
2025-07-31 00:05:17,ENTRY,DEFI/USDT,Long,821.3,0.005,4.1065,0,0.00205325,486.16694724
2025-07-31 00:05:20,ENTRY,ADA/USDT,Long,0.7726,24.0,18.5424,0,0.0092712,486.1570329
2025-07-31 00:05:23,ENTRY,THETA/USDT,Long,0.8329,36.9,30.73401,0,0.015367,486.03287667
2025-07-31 00:05:27,ENTRY,SOL/USDT,Long,179.74,0.17,30.5558,0,0.0152779,486.08553397
2025-07-31 01:04:39,ENTRY,XVS/USDT,Long,6.269,4.5,28.2105,0,0.01410525,484.83780882
2025-07-31 01:04:42,ENTRY,BSV/USDT,Long,27.44,0.8,21.952,0,0.010976,484.82214145
2025-07-31 01:04:45,ENTRY,STRK/USDT,Long,0.1232,233.8,28.80416,0,0.01440208,484.80968674
2025-07-31 01:04:49,ENTRY,GLM/USDT,Long,0.27161,105.0,28.51905,0,0.01425952,484.81084035
2025-07-31 01:04:52,ENTRY,KOMA/USDT,Short,0.02314,31.0,0.71734,0,0.00035867,484.80013192
2025-07-31 01:04:56,ENTRY,SEI/USDT,Long,0.3068,93.0,28.5324,0,0.0142662,484.76604748
2025-07-31 01:04:59,ENTRY,YGG/USDT,Long,0.1602,179.0,28.6758,0,0.0143379,484.76961369
2025-07-31 01:05:02,ENTRY,ID/USDT,Long,0.17328,166.0,28.76448,0,0.01438224,484.74642954
2025-07-31 01:05:06,ENTRY,HOOK/USDT,Long,0.1067,270.0,28.809,0,0.0144045,484.71063235
2025-07-31 01:05:09,ENTRY,PERP/USDT,Long,0.277,65.9,18.2543,0,0.00912715,484.67430006
2025-07-31 01:05:13,ENTRY,EGLD/USDT,Long,14.87,1.2,17.844,0,0.00892199,484.6494724
2025-07-31 01:05:16,ENTRY,AAVE/USDT,Long,275.17,0.1,27.517,0,0.0137585,484.60736158
2025-07-31 01:05:19,ENTRY,DEFI/USDT,Long,814.2,0.035,28.497,0,0.0142485,484.61504926
2025-07-31 01:05:23,ENTRY,ADA/USDT,Long,0.7711,37.0,28.5307,0,0.01426535,484.56371
2025-07-31 01:05:26,ENTRY,THETA/USDT,Long,0.8298,34.6,28.71108,0,0.01435554,484.50554635
2025-07-31 01:05:29,ENTRY,SOL/USDT,Long,178.51,0.16,28.5616,0,0.0142808,484.48047873
2025-07-31 02:04:39,ENTRY,BSV/USDT,Long,27.48,1.2,32.976,0,0.016488,487.38835913
2025-07-31 02:04:42,ENTRY,STRK/USDT,Long,0.1244,286.0,35.5784,0,0.0177892,487.37034077
2025-07-31 02:04:45,ENTRY,SEI/USDT,Long,0.3092,115.0,35.558,0,0.017779,487.33213565
2025-07-31 02:04:49,ENTRY,YGG/USDT,Long,0.161,221.0,35.581,0,0.0177905,487.3179905
2025-07-31 02:04:52,ENTRY,ID/USDT,Long,0.17398,1.0,0.17398,0,8.699e-05,487.3470636
2025-07-31 02:04:55,ENTRY,HOOK/USDT,Long,0.1076,314.6,33.85096,0,0.01692548,487.33576476
2025-07-31 02:04:59,ENTRY,PERP/USDT,Long,0.2775,42.6,11.8215,0,0.00591075,487.31164559
2025-07-31 02:05:02,ENTRY,EGLD/USDT,Long,15.016,1.9,28.5304,0,0.0142652,487.29437719
2025-07-31 02:05:05,ENTRY,AAVE/USDT,Long,277.31,0.1,27.731,0,0.0138655,487.39311511
2025-07-31 02:05:09,ENTRY,DEFI/USDT,Long,821.3,0.043,35.3159,0,0.01765794,487.35407942
2025-07-31 02:05:12,ENTRY,ADA/USDT,Long,0.7739,2.0,1.5478,0,0.0007739,487.39777918
2025-07-31 02:05:16,ENTRY,THETA/USDT,Long,0.8367,7.3,6.10791,0,0.00305395,487.44895924
2025-07-31 02:05:19,ENTRY,SOL/USDT,Long,178.79,0.19,33.9701,0,0.01698505,487.4131505
2025-07-31 03:04:38,ENTRY,XVS/USDT,Long,6.303,0.8,5.0424,0,0.0025212,486.27186764
2025-07-31 03:04:41,ENTRY,BSV/USDT,Long,27.52,1.1,30.272,0,0.015136,486.20576498
2025-07-31 03:04:45,ENTRY,STRK/USDT,Long,0.1238,249.1,30.83858,0,0.01541929,486.19624855
2025-07-31 03:04:48,ENTRY,LSK/USDT,Short,0.443,69.0,30.567,0,0.0152835,486.18069603
2025-07-31 03:04:51,ENTRY,SEI/USDT,Long,0.3103,99.0,30.7197,0,0.01535985,486.17138618
2025-07-31 03:04:55,ENTRY,YGG/USDT,Long,0.161,191.0,30.751,0,0.0153755,486.15202134
2025-07-31 03:04:58,ENTRY,ID/USDT,Long,0.17443,105.0,18.31515,0,0.00915757,486.17083482
2025-07-31 03:05:02,ENTRY,HOOK/USDT,Long,0.1074,287.2,30.84528,0,0.01542264,486.17502489
2025-07-31 03:05:05,ENTRY,PERP/USDT,Long,0.2774,111.2,30.84688,0,0.01542344,486.21336124
2025-07-31 03:05:08,ENTRY,EGLD/USDT,Long,15.037,2.0,30.074,0,0.015037,486.2734483
2025-07-31 03:05:12,ENTRY,AAVE/USDT,Long,277.14,0.1,27.714,0,0.013857,486.23906077
2025-07-31 03:05:15,ENTRY,DEFI/USDT,Long,822.0,0.037,30.414,0,0.015207,486.21474692
2025-07-31 03:05:19,ENTRY,ADA/USDT,Long,0.7724,26.0,20.0824,0,0.0100412,486.34845258
2025-07-31 03:05:22,ENTRY,THETA/USDT,Long,0.8367,36.9,30.87423,0,0.01543711,486.2770846
2025-07-31 03:05:26,ENTRY,SOL/USDT,Long,179.0,0.17,30.43,0,0.015215,486.33626006
2025-07-31 04:04:38,ENTRY,XVS/USDT,Long,6.127,0.4,2.4508,0,0.0012254,484.12279556
2025-07-31 04:04:41,ENTRY,BSV/USDT,Long,26.91,1.0,26.91,0,0.013455,484.14544085
2025-07-31 04:04:45,ENTRY,STRK/USDT,Long,0.1193,226.7,27.04531,0,0.01352265,484.11008945
2025-07-31 04:04:48,ENTRY,GLM/USDT,Long,0.26599,101.0,26.86499,0,0.01343249,484.06751236
2025-07-31 04:04:51,ENTRY,LSK/USDT,Long,0.4335,48.0,20.808,0,0.010404,484.04439622
2025-07-31 04:04:55,ENTRY,SEI/USDT,Long,0.3002,90.0,27.018,0,0.013509,484.01458544
2025-07-31 04:04:58,ENTRY,YGG/USDT,Long,0.1553,174.0,27.0222,0,0.0135111,483.94676896
2025-07-31 04:05:02,ENTRY,ID/USDT,Long,0.16975,159.0,26.99025,0,0.01349512,483.86068682
2025-07-31 04:05:07,ENTRY,HOOK/USDT,Long,0.1035,261.3,27.04455,0,0.01352227,483.72509868
2025-07-31 04:05:12,ENTRY,PERP/USDT,Long,0.2707,99.8,27.01586,0,0.01350793,483.2179373
2025-07-31 04:05:16,ENTRY,EGLD/USDT,Long,14.514,1.8,26.1252,0,0.0130626,483.19623029
2025-07-31 04:05:20,ENTRY,AAVE/USDT,Long,266.78,0.1,26.678,0,0.013339,483.02976257
2025-07-31 04:05:25,ENTRY,DEFI/USDT,Long,793.2,0.033,26.1756,0,0.0130878,482.33903022
2025-07-31 04:05:31,ENTRY,1000LUNC/USDT,Long,0.05792,464.0,26.87488,0,0.01343744,482.10809776
2025-07-31 04:05:36,ENTRY,ADA/USDT,Long,0.7383,36.0,26.5788,0,0.0132894,482.1174884
2025-07-31 04:05:40,ENTRY,THETA/USDT,Long,0.8004,12.9,10.32516,0,0.00516258,482.12188664
2025-07-31 04:05:43,ENTRY,SOL/USDT,Long,172.66,0.15,25.899,0,0.0129495,482.0843405
2025-07-31 05:04:38,ENTRY,XVS/USDT,Long,6.245,5.2,32.474,0,0.016237,483.01296385
2025-07-31 05:04:41,ENTRY,BSV/USDT,Long,27.5,1.1,30.25,0,0.015125,482.9690454
2025-07-31 05:04:45,ENTRY,STRK/USDT,Long,0.1239,264.7,32.79633,0,0.01639816,482.95264693
2025-07-31 05:04:48,ENTRY,KOMA/USDT,Short,0.02319,1413.0,32.76747,0,0.01638373,482.9298614
2025-07-31 05:04:52,ENTRY,LSK/USDT,Short,0.4449,73.0,32.4777,0,0.01623885,482.9332504
2025-07-31 05:04:55,ENTRY,SEI/USDT,Long,0.312,73.0,22.776,0,0.011388,482.91188706
2025-07-31 05:04:58,ENTRY,YGG/USDT,Long,0.1589,206.0,32.7334,0,0.0163667,482.89956663
2025-07-31 05:05:02,ENTRY,HOOK/USDT,Long,0.1074,305.4,32.79996,0,0.01639998,482.88716761
2025-07-31 05:05:06,ENTRY,EGLD/USDT,Long,15.004,1.0,15.004,0,0.007502,482.86976497
2025-07-31 05:05:09,ENTRY,AAVE/USDT,Long,274.2,0.1,27.42,0,0.01371,482.95048083
2025-07-31 05:05:12,ENTRY,DEFI/USDT,Long,824.5,0.039,32.1555,0,0.01607774,482.88481195
2025-07-31 05:05:16,ENTRY,ADA/USDT,Long,0.7629,42.0,32.0418,0,0.0160209,482.69143773
2025-07-31 05:05:19,ENTRY,THETA/USDT,Long,0.8307,1.7,1.41219,0,0.00070609,482.70622879
2025-07-31 05:05:22,ENTRY,SOL/USDT,Long,176.76,0.18,31.8168,0,0.0159084,482.74304012
2025-07-31 06:04:38,ENTRY,XVS/USDT,Long,6.206,6.1,37.8566,0,0.01892829,481.90163675
2025-07-31 06:04:41,ENTRY,BSV/USDT,Long,27.5,1.1,30.25,0,0.015125,481.88004421
2025-07-31 06:04:45,ENTRY,STRK/USDT,Long,0.1231,309.9,38.14869,0,0.01907434,481.84042001
2025-07-31 06:04:48,ENTRY,YGG/USDT,Long,0.1586,240.0,38.064,0,0.019032,481.82630011
2025-07-31 06:04:51,ENTRY,HOOK/USDT,Long,0.1065,357.8,38.1057,0,0.01905285,481.77577986
2025-07-31 06:04:55,ENTRY,EGLD/USDT,Long,14.947,0.9,13.4523,0,0.00672615,481.73631473
2025-07-31 06:04:58,ENTRY,AAVE/USDT,Long,273.54,0.1,27.354,0,0.013677,481.73705328
2025-07-31 06:05:01,ENTRY,DEFI/USDT,Long,825.7,0.046,37.9822,0,0.0189911,481.73330896
2025-07-31 06:05:05,ENTRY,1000LUNC/USDT,Long,0.05947,641.0,38.12027,0,0.01906013,481.69222257
2025-07-31 06:05:08,ENTRY,ADA/USDT,Long,0.76,50.0,38.0,0,0.019,481.65617235
2025-07-31 06:05:12,ENTRY,THETA/USDT,Long,0.8262,38.7,31.97394,0,0.01598697,481.60262966
2025-07-31 06:05:15,ENTRY,SOL/USDT,Long,176.03,0.21,36.9663,0,0.01848315,481.4774446
